Address,Description,ID,N_rooms,Payment,Postal,Posting_info,Square,Title,Town,Type,URL,image_urls
Neufeldstrasse ,"The property in the popular Länggass district was completely renovated in 2014.As of October 1, 2022, we rent this beautiful 3-room apartment on the 4th floor: · Modern, closed kitchen with any comfort · bright bathroom with bathtub · High quality parquet and plate floors · Practical reduit · sunny balcony with a view of the green · separatesCellar compartment · Lift The photos belong to a comparison object.However, the expansion and the floor plan are similar.If necessary, a parking space can be rented for CHF 170 per month.The connection to public transport is granted by the Unitobler bus stop 200 meters away, and the motorway entrance can be reached in five minutes.Have we piqued your interest?Then contact us!We are pleased about your inquiry.",10004454829,3,2035.0,3012.0,25.07.2022,73.0,Off to the Länggasse!Rent in Bern - Alessio Francone - Tutti.ch,bern,Rental offers,https://www.tutti.ch/de/vi/bern/immobilien/wohnungen/ab-in-die-laenggasse/10004454829,"https://c.tutti.ch/images/1000025252672.jpg,https://c.tutti.ch/images/1000025252670.jpg,https://c.tutti.ch/images/1000025252668.jpg,https://c.tutti.ch/images/1000025252671.jpg,https://c.tutti.ch/images/1000025252669.jpg,https://c.tutti.ch/images/1000025252672.jpg"
,We rent an exclusive attic with the following properties: - Whole apartment with parquet - high -quality kitchen - Exclusive bathroom with bathtub and shower - separate guest toilet - own laundry tower - gallery floor - roof terrace with all -round view The apartment is close to public transport and various shops.,10004454989,4.5,3540.0,3007.0,25.07.2022,126.0,Exclusive attic in a prime location!Rent in Bern - Wincasa AG - Tutti.ch,bern,Rental offers,https://www.tutti.ch/de/vi/bern/immobilien/wohnungen/exklusive-dachwohnung-an-bester-lage/10004454989,"https://c.tutti.ch/images/1000025253573.jpg,https://c.tutti.ch/images/1000025253572.jpg,https://c.tutti.ch/images/1000025253574.jpg,https://c.tutti.ch/images/1000025253571.jpg,https://c.tutti.ch/images/1000025253570.jpg,https://c.tutti.ch/images/1000025253573.jpg"
Brunnmattstrasse ,"The apartment building is located in a central location in the busy Mattenhof district.The Brunnhof tram station on line No. 6 is only a few meters from the house.Coop and various small shops can also be reached in just a few minutes' walk.The property borders on a green and sunny courtyard.The beautiful and spacious 2 -room apartment with gallery has the following facilities: - Modern kitchen - parquet and laminate floor in the living room - Plates in the kitchen and wet room - bathroom/toilet - built -in - 2 Reduit - Balcony - laundry room is for shared useOn request, a parking space for CHF 140.00 can be rented monthly.Have we piqued your interest?Then register for a non -binding viewing date.",10004455397,2,1872.0,3007.0,25.07.2022,102.0,Generous gallery apartment in the Mattenhof district in Bern - Sina Böhm - Tutti.ch,bern,Rental offers,https://www.tutti.ch/de/vi/bern/immobilien/wohnungen/grosszuegige-galeriewohnung-im-mattenhofquartier/10004455397,"https://c.tutti.ch/images/1000025256287.jpg,https://c.tutti.ch/images/1000025256285.jpg,https://c.tutti.ch/images/1000025256283.jpg,https://c.tutti.ch/images/1000025256284.jpg,https://c.tutti.ch/images/1000025256286.jpg,https://c.tutti.ch/images/1000025256287.jpg"
Weissenbühlweg B ,"The modern property is located near the well -known Monbijouquartier and is therefore just a stone's throw from the Bernese center.As of October 1, 2022, we rent this beautiful 3 1/2 room apartment on the 4th floor: · Half-open, modern kitchen · bright bathroom with bathtub · Separate guest toilet · High-quality parquet and plate floors · Own wash tower directly in the rental property · sunny balcony· Spacious basement compartment If you wish, a motorcycle place for CHF 40 per month can be rented for this.The connection to public transport is granted by the tram stop hiking directly in front of the house.Various shops can be found in the Monbijouquartier or in the city center, which you can reach with the tram in 10 minutes.Have we piqued your interest?Then contact us!We are pleased about your inquiry.",10004455396,3.5,2350.0,3007.0,25.07.2022,94.0,Rent living in the Weissenbühl in Bern - Alessio Francone - Tutti.ch,bern,Rental offers,https://www.tutti.ch/de/vi/bern/immobilien/wohnungen/wohnen-im-weissenbuehl/10004455396,"https://c.tutti.ch/images/1000025256267.jpg,https://c.tutti.ch/images/1000025256266.jpg,https://c.tutti.ch/images/1000025256263.jpg,https://c.tutti.ch/images/1000025256265.jpg,https://c.tutti.ch/images/1000025256264.jpg,https://c.tutti.ch/images/1000025256267.jpg"
Optingenstrasse ,"The beautiful old building property is located near Kursaal Viktoriaplatz in the immediate vicinity of public transport.As of November 1, 2022, we rent a beautiful, large, very central 3-room apartment, which was completely renovated in 2017.The apartment has: - Open kitchen with granite cover and dishwasher - bathroom and kitchen with plate floor - remaining rooms have parquet floor - spacious dining area - Large, modern bathroom with our own washing tower have we sparked your interest?Then you are welcome to contact us for a non -binding viewing date.",10004455390,3.5,2640.0,3013.0,25.07.2022,100.0,Beautiful old building apartment newly renovated!Rent in Bern - Sarah Frieden - Tutti.ch,bern,Rental offers,https://www.tutti.ch/de/vi/bern/immobilien/wohnungen/wunderschoene-altbauwohnung-neu-saniert/10004455390,"https://c.tutti.ch/images/1000025256251.jpg,https://c.tutti.ch/images/1000025256248.jpg,https://c.tutti.ch/images/1000025256249.jpg,https://c.tutti.ch/images/1000025256252.jpg,https://c.tutti.ch/images/1000025256250.jpg,https://c.tutti.ch/images/1000025256251.jpg"
Bondelistrasse ,"The multi -storey property is only a few minutes' walk away from the local recreation areas of Aare and belts.Public transport, such as the tram (tram line 9, Sandrain stop), the belt railway and shopping facilities can also be reached in just a few minutes.As of October 1, 2022, we rented a partially renovated 1/2-room apartment on the 1st floor.The bright apartment is easy to furnish and has the following facilities: - Well -equipped kitchen with dishwasher and glass ceramic stove - Modern bathroom with bathtub - parquet floor in all rooms - built -in closet in the corridor - basement compartment - no balcony ** The pictures show a comparable rental object in the house. ** Setting hall places can be rented in the in -house parking hall for CHF 110.00 per month.Have we piqued your interest?Then register for a non -binding viewing date on 031 320 57 96.",10004455386,1.5,990.0,3084.0,25.07.2022,33.0,Apartment on the Bernese local mountain - perfect for individuals in Bern - Sina Böhm - Tutti.ch,bern,Rental offers,https://www.tutti.ch/de/vi/bern/immobilien/wohnungen/wohnung-am-berner-hausberg-perfekt-fuer-einzelperson/10004455386,"https://c.tutti.ch/images/1000025256231.jpg,https://c.tutti.ch/images/1000025256232.jpg,https://c.tutti.ch/images/1000025256229.jpg,https://c.tutti.ch/images/1000025256230.jpg,https://c.tutti.ch/images/1000025256228.jpg,https://c.tutti.ch/images/1000025256231.jpg"
Weissenbühlweg B ,"The modern property is located near the well -known Monbijouquartier and is therefore just a stone's throw from the Bernese center. As of November 1, 2022, we rent this beautiful 4 1/2 room apartment on the 1st floor: · Half-open, modern kitchen · Light bathroom with bathtub · Small but fine guest bath · High-quality parquet and plate floors · Own wash tower directly in the rental object · No balcony · Spacious cellar compartment with power connection · Lift The photos belong to another apartment, expansion and floor plan are similar. On request, a motorcycle place can be rented for CHF 170 per month for CHF 170. The connection to public transport is granted by the tram stop hiking directly in front of the house. Various shops can be found in the Monbijouquartier or in the city center, which you can reach with the tram in 10 minutes. Have we piqued your interest? Then contact us! We are pleased about your inquiry.",10004455400,4.5,2430.0,3007.0,25.07.2022,104.0,Rent your home in the Weissenbühl in Bern - Alessio Francone - Tutti.ch,bern,Rental offers,https://www.tutti.ch/de/vi/bern/immobilien/wohnungen/ihr-daheim-im-weissenbuehl/10004455400,"https://c.tutti.ch/images/1000025256300.jpg,https://c.tutti.ch/images/1000025256299.jpg,https://c.tutti.ch/images/1000025256304.jpg,https://c.tutti.ch/images/1000025256307.jpg,https://c.tutti.ch/images/1000025256298.jpg,https://c.tutti.ch/images/1000025256300.jpg"
Weissenbühlweg B ,"The modern property is located near the well -known Monbijouquartier and is therefore just a stone's throw from the Bernese center. As of November 1, 2022 or by appointment we rent this beautiful 2 1/2 room apartment on the 1st floor: · Half-open, modern kitchen · Light bathroom with bathtub · High quality parquet and plate floors · Own washing tower in the rental property · sunny balcony · Spacious cellar compartment with power connection · Lift The photos belong to another apartment. However, the expansion and floor plan are similar. On request, a motorcycle place can be rented for CHF 170 per month for CHF 170. The connection to public transport is granted by the tram stop hiking directly in front of the house. Various shops can be found in the Monbijouquartier or in the city center, which you can reach with the tram in 10 minutes. Have we piqued your interest? Then contact us! We are pleased about your inquiry.",10004455398,2.5,1720.0,3007.0,25.07.2022,65.0,Rent your retreat near the center in Bern - Alessio Francone - Tutti.ch,bern,Rental offers,https://www.tutti.ch/de/vi/bern/immobilien/wohnungen/ihr-rueckzugsort-in-zentrumsnaehe/10004455398,"https://c.tutti.ch/images/1000025256290.jpg,https://c.tutti.ch/images/1000025256291.jpg,https://c.tutti.ch/images/1000025256289.jpg,https://c.tutti.ch/images/1000025256288.jpg,https://c.tutti.ch/images/1000025256292.jpg,https://c.tutti.ch/images/1000025256290.jpg"
Stauffacherstrasse ,"1½-room apartment in the heart of the ""Breitsch-Quartier"": total renovation 2020 shower / toilet with glass partition kitchen with GS and GK parquet floors basement compartment laundry room / drying room no balcony for this all the faster under people in the next bistro or coffee",53666786,1.5,1190.0,3014.0,25.07.2022,45.0,"Mis Bärn, Mi Breitsch!Rent in Bern - tutti.ch",bern,Rental offers,https://www.tutti.ch/de/vi/bern/immobilien/wohnungen/mis-baern-mi-breitsch/53666786,"https://c.tutti.ch/images/9851090747.jpg,https://c.tutti.ch/images/9822644969.jpg,https://c.tutti.ch/images/9811454117.jpg,https://c.tutti.ch/images/9843371709.jpg,https://c.tutti.ch/images/9886584297.jpg"
Tellstrasse ,"As of 01.12.2022 we rent this beautiful 3-room apartment. The apartment offers you the following amenities: · Living room and bedroom with parquet floor · Kitchen and wet room with easy-care, dark plate floor · Kitchen with glass ceramic stove, oven, dishwasher and lots of storage space for your kitchen utensils · Bathroom with toilet, lava, mirror cabinet and bathtub · In the basement · laundry room and drying room for co -use, pet posture is allowed in this property. Environment: · Various shops are in the immediate vicinity · Versatile offers for families, couples and singles round the almost perfect location with regard to infrastructure in almost all areas from · Very good connections to the motorway and public transport Please note that the pictures serve as reference images and deviate from the original. Have we piqued your interest? For a viewing date, please contact us in writing using the contact form. We look forward to your inquiry.",10004455685,3,1610.0,3014.0,25.07.2022,70.0,Your apartment - your paradise in Bern Rent - Team Return Mitte - Tutti.ch,bern,Rental offers,https://www.tutti.ch/de/vi/bern/immobilien/wohnungen/ihre-wohnung-ihr-paradies/10004455685,"https://c.tutti.ch/images/1000025258263.jpg,https://c.tutti.ch/images/1000025258260.jpg,https://c.tutti.ch/images/1000025258261.jpg,https://c.tutti.ch/images/1000025258264.jpg,https://c.tutti.ch/images/1000025258262.jpg,https://c.tutti.ch/images/1000025258263.jpg"
Weissenbühlweg CD ,"The modern property is located near the well -known Monbijouquartier and is therefore just a stone's throw from the Bernese center. As of November 1, we rent this beautiful 3 1/2-room maisonette apartment on the 3rd and 4th floor: · Half-open, modern kitchen · Light bathroom with bathtub · Separate toilet with shower · High quality parquet and plate floors · Own washing tower Directly in the rental property · Two balconies · Spacious basement compartment with power connection · Lift The photos belong to another apartment, however, expansion and floor plan are similar. On request, a motorcycle place can be rented for CHF 170 per month for CHF 170. The connection to public transport is granted by the tram stop hiking directly in front of the house. Various shops can be found in the Monbijouquartier or in the city center, which you can reach with the tram in 10 minutes. Have we piqued your interest? Then contact us! We are pleased about your inquiry.",10004455758,3.5,2350.0,3007.0,25.07.2022,99.0,Rent living on two floors in Bern - Alessio Francone - Tutti.ch,bern,Rental offers,https://www.tutti.ch/de/vi/bern/immobilien/wohnungen/wohnen-auf-zwei-stockwerken/10004455758,"https://c.tutti.ch/images/1000025258451.jpg,https://c.tutti.ch/images/1000025258452.jpg,https://c.tutti.ch/images/1000025258450.jpg,https://c.tutti.ch/images/1000025258454.jpg,https://c.tutti.ch/images/1000025258453.jpg,https://c.tutti.ch/images/1000025258451.jpg"
Schärerstrasse ,"Search for my light furnished 2.5 room apartment with balcony from October 2022 to January 2023 a subtenant. The quiet apartment is located in the Breitenrainquartier. The apartment is perfect for both and two people. Only on non -smokers, no pets. Good shops are 6 minutes away on foot, tram stop can be reached in 3 minutes. The apartment is well developed with public transport (9 minutes from the main train station, 7 minutes from Wankdorf train station). The Breitenrain district offers many cozy cafes, bars and restaurants. The apartment is completely furnished and equipped as can be seen in the photos. The following is available in the apartment: - Bedroom with wardrobe - well -equipped kitchen including dishwasher and dining area - bathroom with bathtub - living room - entrance area with wardrobe - balcony accessible via living room and bedroom - washing machine, tumbler and drying room for shared use in the basement Costs: 1,500.- including NK inspection by appointment.",53671707,2.5,1500.0,3014.0,26.07.2022,0.0,Rent a furnished 2.5 room apartment in Breitenrain in Bern - Tutti.ch,bern,Rental offers,https://www.tutti.ch/de/vi/bern/immobilien/wohnungen/moeblierte-2-5-zimmerwohnung-im-breitenrain/53671707,"https://c.tutti.ch/images/9887051382.jpg,https://c.tutti.ch/images/9812621339.jpg,https://c.tutti.ch/images/9804098020.jpg,https://c.tutti.ch/images/9836507461.jpg,https://c.tutti.ch/images/9851870264.jpg"
